playerid,Name,Team,position,PA,AB,R,HR,RBI,SB,AVG,marginal_total_points,dollar_value,auction_value,status,NFBC_ADP,salary
sa546842,Jason Krizan,SFG,of,216.5,196,13.030092592592592,2.255208333333333,10.77488425925926,0.25057870370370366,0.2535,-4.4044294972314555,-14.915383367040002,-22.756315753900243,,NA,NA
sa915654,Donovan Casey,WSN,of,162,150.25,15.956703296703296,4.047032967032967,15.493846153846153,3.9698901098901094,0.22,-4.409265829618396,-14.931761368251507,-22.781303577398656,,NA,NA
17098,Dustin Fowler,NA,of,235,218,15.790260591189327,4.259650141157225,15.86190924308652,2.3196251051716605,0.227,-4.410664482593377,-14.936497837601832,-22.78852998180559,,NA,NA
785,Todd Frazier,NA,3b,228,203,16.74660616792091,4.8362107127047365,18.583665338645417,0.9574295410948798,0.227,-4.41394794772716,-14.947617130412278,-22.805494623741225,,NA,NA
5503,Corban Joseph,NA,2b,187,173,10.026809651474531,1.7546916890080428,9.776139410187668,0.25067024128686327,0.2595,-4.418848186082596,-14.964211546035719,-22.830812629479713,,NA,NA
11379,Delino DeShields,NA,of,159,137.8,13.872772107174404,1.6930627801223543,9.253543036608107,5.540057905584454,0.23020000000000002,-4.419049707654268,-14.964893988903768,-22.83185382869043,,NA,NA
13755,Tomás Nido,NYM,catcher,193.5,181.25,18.75075388288027,4.749721160888863,20.246981494890647,0.751996842779606,0.2235,-4.422655308212761,-4.977104177449693,-7.593539597003199,,745.23,NA
sa3004259,Royce Lewis,MIN,ss,186.33333333333334,172.66666666666666,13.63420138888889,2.6112847222222224,12.767534722222223,3.6223958333333335,0.232,-4.4281320827268065,-14.99565100435272,-22.878779632605777,drafted,705,1
sa3007519,Logan O'Hoppe,PHI,catcher,219,201.5,13.280320366132722,3.5080091533180777,12.027459954233409,1.002288329519451,0.243,-4.43555365015059,-5.020783776572082,-7.66018131348964,,NA,NA
sa3014948,Shay Whitcomb,HOU,ss,239.5,223.5,14.279811715481172,4.258891213389122,14.780857740585775,4.258891213389122,0.22,-4.43690166464286,-15.025348761197007,-22.924089331679593,,NA,NA
sa917030,Esteury Ruiz,SDP,of,196.5,180,11.028061224489797,2.506377551020408,9.52423469387755,6.01530612244898,0.22749999999999998,-4.445328858401887,-15.053887037426252,-22.96763001775943,,NA,NA
16729,Brian O'Grady,NA,of,225.66666666666666,201.33333333333334,16.110636148217587,5.2294164518396995,17.186699997396037,2.669005025649038,0.219,-4.447946333548049,-15.062750987974953,-22.981153696806054,,NA,NA
sa3004159,Brewer Hicklen,KCR,of,221,199.5,13.029478458049887,3.006802721088435,10.273242630385488,6.01360544217687,0.2225,-4.4481499143441825,-15.06344040430513,-22.982205535388363,,NA,NA
5751,Hernán Pérez,NA,"2b, of",174.33333333333334,162.33333333333334,12.20383737701919,3.104567380335158,11.380281253011733,2.890135236013715,0.23666666666666666,-4.454940527965146,-15.086436482575374,-23.01729052149576,,NA,NA
sa829030,Roy Morales,MIN,catcher,190.5,175,14.538157894736843,0.2506578947368421,6.517105263157895,1.0026315789473683,0.2585,-4.456776219833358,-5.092652962592925,-7.769831722722847,,NA,NA
sa3009965,Brenton Doyle,COL,of,206,194.5,10.776155717761556,2.5060827250608275,8.27007299270073,3.0072992700729926,0.2435,-4.463034126007131,-15.113845053354137,-23.059107622381205,,NA,NA
sa3010395,Darius Hill,CHC,of,165,154.5,10.28115501519757,1.5045592705167172,6.268996960486322,0.7522796352583586,0.2605,-4.474300414981657,-15.151997785571679,-23.11731702939752,,NA,NA
sa3006667,Robert Neustrom,BAL,of,238.5,218,14.279936974789917,3.256827731092437,13.528361344537815,1.5031512605042017,0.237,-4.4778465465938195,-15.164006585462475,-23.135638787237433,,NA,NA
8722,Jason Castro,HOU,catcher,173.25,147.75,20.74023409607716,6.715637392756315,19.7650321387769,0.2966609589041096,0.216,-4.480600495060288,-5.173332696182688,-7.892924334379503,,653.77,NA
sa873984,C.J. Chatham,NA,ss,189.5,177,9.77579365079365,1.2533068783068781,7.51984126984127,0.751984126984127,0.26,-4.483450837195234,-15.182985239309232,-23.16459441170198,,NA,NA
19552,Jaylin Davis,SFG,of,146,131.4,16.591609375845827,5.4620400945524095,16.3291867410094,1.2014074595355382,0.2248,-4.486169830559321,-15.19219297629839,-23.17864260376972,,NA,NA
sa3006783,Marty Costes,HOU,of,187,162.5,13.536193029490617,1.5040214477211797,8.021447721179625,1.7546916890080428,0.249,-4.492562961774413,-15.213842999995858,-23.21167392205469,,NA,NA
sa917935,Delvin Pérez,STL,ss,240.33333333333334,225.66666666666666,12.555066632309899,0.8316055842963139,9.65125237028668,5.308801279128924,0.23266666666666666,-4.501808137528865,-15.245151331928517,-23.259440866400343,,NA,NA
sa3004140,Bubba Thompson,TEX,of,221.5,207.5,10.02262443438914,2.7562217194570136,9.270927601809953,4.009049773755656,0.236,-4.5111817487790935,-15.276894604336132,-23.307871396960223,,NA,NA
sa3010034,Korey Lee,HOU,catcher,114.25,106,13.760083850696548,4.13689146729255,13.01041193468605,0.29986876640419946,0.24025,-4.513589901135097,-5.28504969357498,-8.063370323274064,,NA,NA
sa738930,Taylor Snyder,COL,ss,228,209,11.775824175824175,4.259340659340659,12.778021978021979,2.254945054945055,0.23299999999999998,-4.5137080426086955,-15.285449773851273,-23.320923970536366,,NA,NA
sa3006876,Trey Harris,ATL,of,227,209,13.52980132450331,2.5055187637969096,11.024282560706402,0.7516556291390728,0.246,-4.518241044022049,-15.300800559674045,-23.34434457734594,,NA,NA
sa3006715,Coco Montes,COL,ss,253,234,13.276237623762375,2.7554455445544552,12.023762376237624,0.7514851485148515,0.244,-4.524911156724318,-15.323388567523471,-23.378806972728214,,NA,NA
15958,Travis Demeritte,ATL,of,141.6,126.4,17.15697430507063,5.711173841396762,17.133521524190286,0.6924613345117101,0.2236,-4.52553163272556,-15.325489778914047,-23.38201277902182,,738.92,NA
15194,Jake Bauers,CIN,"1b, of",166.2,146,14.885871375382267,3.5746060602108747,13.930249281107974,2.5154166965525784,0.22840000000000002,-4.52659333792644,-15.329085191237903,-23.387498279199306,,746.38,NA
11270,Aaron Altherr,NA,of,167.25,148.25,18.592201523576026,4.939571795236636,17.922175172934633,2.136618566941027,0.21625,-4.529048539974379,-15.337399611939059,-23.400183543676274,,NA,NA
sa3005554,Eddys Leonard,LAD,ss,251.5,232.5,14.528884462151394,5.009960159362549,16.03187250996016,1.2524900398406373,0.2275,-4.530456178367017,-15.342166509963322,-23.40745637293834,,NA,NA
5667,Steven Souza Jr.,NA,of,170.4,149.6,18.802440787386,5.67758484477571,19.470588923556797,1.93778724573533,0.2124,-4.535460558608387,-15.359113596949589,-23.43331244737358,,NA,NA
10619,David Freitas,NYY,catcher,183,163.66666666666666,12.329778528981718,2.1667941030490834,11.470589024373885,0.20538720538720537,0.24966666666666668,-4.5485637954355544,-5.403487062514036,-8.244069544897439,,NA,NA
19528,Jacob Robson,DET,of,211.5,187.5,12.78021327014218,2.004739336492891,8.770734597156398,3.7588862559241707,0.2355,-4.563258997888433,-15.45325164119071,-23.576938327211135,,NA,NA
sa3003262,Eliezer Alfonzo,DET,catcher,205,195,14.78606356968215,2.2555012224938875,11.277506112469437,0.5012224938875306,0.2445,-4.576284816971442,-5.497362935381028,-8.387295431357385,,NA,NA
sa3003226,Gabriel Moreno,TOR,catcher,121,110.5,7.531120331950207,2.259336099585062,7.029045643153527,0.5020746887966805,0.2585,-4.5771538820321656,-5.500305981366835,-8.39178561991528,drafted,NA,1
sa917302,Yonathan Perlaza,CHC,of,210.5,195,13.281547619047618,3.5083333333333333,13.782738095238097,1.0023809523809524,0.2365,-4.57834246844357,-15.50433107065524,-23.654869922854367,,NA,NA
sa3014547,Zach DeLoach,SEA,of,260,239.5,15.028901734104046,3.25626204238921,12.273603082851638,1.2524084778420037,0.236,-4.578660041112906,-15.505406514844555,-23.656510721950543,,NA,NA
sa3007637,Scott Schreiber,HOU,of,174.5,163,10.780890804597702,3.008620689655172,10.530172413793103,1.2535919540229885,0.244,-4.580021491245002,-15.510016998601438,-23.663544910852565,,NA,NA
sa874178,Mitch Longo,NA,of,188,174,9.525333333333332,2.2560000000000002,8.272,3.2586666666666666,0.241,-4.583254245386444,-15.520964561136221,-23.680247544881244,,NA,NA
19181,Zack Collins,CHW,catcher,182.5,155,21.446723696461824,6.648760474860334,21.372098075729358,1.0652913563004345,0.20650000000000002,-4.584481880284629,-5.525121886200185,-8.429647105081955,,705.23,NA
sa881850,Ronaldo Hernández,BOS,catcher,212,199,11.026004728132387,3.00709219858156,11.777777777777777,0.5011820330969267,0.2455,-4.588261952396841,-5.5379229140618245,-8.449177560640855,,NA,NA
16357,Pablo Reyes,MIL,"3b, of",113.4,102.6,12.555406070549632,2.3776095159967188,12.44532403609516,1.9884462674323218,0.2376,-4.5895111914740525,-15.54215340061299,-23.712575237018047,,NA,NA
5486,Abraham Almonte,NA,of,187,159.66666666666666,15.426011165693215,3.305573821219974,13.160411213828613,1.7536499095312386,0.231,-4.605442269327845,-15.596103210409888,-23.794886155644118,,NA,NA
17738,Chris Shaw,NA,"1b, of",224.66666666666666,204,16.80796770789407,6.057033582363542,19.421110712494936,0.17746182201158506,0.22,-4.60764510631978,-15.603563009289733,-23.80626752845854,,NA,NA
sa3007511,Max Schuemann,OAK,ss,247.5,225,12.525303643724696,1.7535425101214575,8.517206477732794,6.513157894736842,0.222,-4.616539393639259,-15.633683074835117,-23.85222154152089,,NA,NA
9205,Logan Morrison,NA,"1b, dh, of",154,137.33333333333334,12.57087206728641,4.285081894643647,13.673306772908367,0,0.23833333333333334,-4.629841067243154,-15.678728536761579,-23.920947147135834,,NA,NA
sa3005784,Johan Rojas,PHI,of,228,213.5,13.52967032967033,2.756043956043956,11.274725274725274,4.259340659340659,0.2245,-4.631995021885924,-15.686022797975733,-23.93207596007319,,NA,NA
5491,Austin Romine,NA,catcher,150.8,141.2,14.718024448519053,3.6162111507250008,16.34333304246868,0.2284848484848485,0.2326,-4.6559800134063885,-5.7672467893707395,-8.799055695719147,,NA,NA
sa1169919,Nick Sogard,BOS,ss,176.5,159,9.27627840909091,1.7549715909090908,7.270596590909091,2.0056818181818183,0.248,-4.660510493110796,-15.782589035550455,-24.07940652069911,,NA,NA
20275,Jonathan Araúz,BOS,"2b, ss",138.2,124.2,16.257519891058966,2.618431088727551,14.70022161133455,0.13785536159600995,0.2364,-4.661662155870964,-15.786489084714198,-24.085356803574303,,NA,NA
sa917376,Símon Muzziotti,PHI,of,111.5,103,11.92017348022038,0.925298697086014,9.694675303611888,2.5916994524910675,0.2415,-4.662391639953615,-15.78895944659869,-24.089125820681442,,NA,NA
sa3005482,Jose Tena,CLE,ss,236,224,14.781316348195329,3.507430997876858,12.526539278131635,2.0042462845010616,0.229,-4.663745271684514,-15.793543453725341,-24.096119614338985,,NA,NA
sa3004279,Canaan Smith-Njigba,PIT,of,192.5,170,13.033854166666666,2.255859375,9.524739583333332,2.506510416666667,0.2365,-4.664713990954053,-15.796823973776645,-24.101124685163338,,NA,NA
10642,Carlos Pérez,COL,catcher,217.33333333333334,200.33333333333334,14.929760956175299,4.844541832669323,17.24451969898185,0,0.22799999999999998,-4.667990759494888,-5.807920588905222,-8.861111480833117,,NA,NA
9776,Jason Kipnis,NA,2b,208.33333333333334,185,14.268217567620493,3.9846571414669,15.752450430627803,1.1118765925277148,0.228,-4.670621789981553,-15.816830443946271,-24.13164844315853,,NA,NA
12983,Charles Tilson,NA,of,191.66666666666666,176.33333333333334,11.815894317466972,1.1024700647016337,10.233506976565701,2.7983353822412447,0.239,-4.674294125911761,-15.829266628538633,-24.150622259412085,,NA,NA
19873,Drew Ellis,ARI,3b,192.8,169.2,21.211708460881102,5.095032294427243,20.62062071073297,0.41285558693766045,0.2132,-4.6758012827563356,-15.834370540894415,-24.158409269527098,,NA,NA
sa1169761,Johnny Rizer,BAL,of,198,186.5,11.027848101265823,2.5063291139240507,10.275949367088607,2.0050632911392405,0.239,-4.681861317889854,-15.854892551132282,-24.18971958407856,,NA,NA
7290,Jake Elmore,NA,"3b, of, ss",204,182.66666666666666,13.137937140327578,1.1084993359893758,10.518326693227092,1.1084993359893758,0.245,-4.6830063256076,-15.858770063322941,-24.195635482421824,,NA,NA
19952,Khalil Lee,NYM,of,147.6,127.6,18.033035343035344,3.455265072765073,13.269620582120583,4.106491683991684,0.21359999999999998,-4.683629584963516,-15.860880700406907,-24.198855669442345,,NA,NA
17806,Braden Bishop,NA,of,169,154.5,9.77893175074184,1.7551928783382789,7.77299703264095,1.5044510385756678,0.2485,-4.683806828338095,-15.861480926357347,-24.19977143076847,,NA,NA
sa917182,Eduardo Diaz,ARI,of,206.5,192,11.277305825242717,3.508495145631068,10.776092233009708,2.2554611650485437,0.23349999999999999,-4.686372036153426,-15.870167876166814,-24.21302506079178,,NA,NA
sa3008306,Steele Walker,TEX,of,248,227.5,14.02828282828283,2.505050505050505,12.024242424242424,2.004040404040404,0.23299999999999998,-4.689084988310926,-15.879355154907678,-24.227042039826202,,NA,NA
sa3004753,Bryce Johnson,SFG,of,230,206.5,12.777777777777777,1.252723311546841,8.26797385620915,5.261437908496732,0.2275,-4.69126981211461,-15.886753953013512,-24.238330344105915,,NA,NA
sa3015137,Yoelqui Cespedes,CHW,of,171,160.5,8.52492668621701,2.005865102639296,7.271260997067448,2.758064516129032,0.2435,-4.691947445338312,-15.889048724520265,-24.241831463970264,,NA,NA
10416,Wilfredo Tovar,NA,ss,210.5,194,11.77797619047619,1.5035714285714286,9.021428571428572,1.5035714285714286,0.245,-4.695311547268641,-15.90044108986706,-24.25921273112484,,NA,NA
11338,Adrián Sanchez,WSN,"2b, 3b",94.33333333333333,88,10.49768566878833,0.5978031263202366,9.780321917204047,0.5978031263202366,0.25266666666666665,-4.700088547040336,-15.916618164101958,-24.283894001475364,,NA,NA
sa829058,Jamie Ritchie,PIT,catcher,128,112,14.216967325943635,1.3910019560965008,11.292772102682992,0.13291796469366562,0.246,-4.701799919828371,-5.922413643683053,-9.035792884725854,,NA,NA
sa918314,Jack Suwinski,PIT,of,235.5,206,13.779255319148936,4.259042553191489,12.276063829787233,1.7537234042553191,0.228,-4.70818392128086,-15.944032749889509,-24.325720279425582,,NA,NA
16448,Jacob Nottingham,BAL,catcher,203.2,182,21.172515563149624,6.629475358316194,22.52781103155024,1.3701819152870636,0.2,-4.716688743316497,-5.972833910450674,-9.112718799583352,,NA,NA
13910,Patrick Kivlehan,NA,of,221.33333333333334,201.33333333333334,16.058716589950876,5.33150246908805,18.065610266592746,0.5372168284789645,0.22,-4.716860651196002,-15.973416068010042,-24.370550241123098,,NA,NA
sa918457,Taylor Kohlwey,SDP,of,214.5,191,13.782126168224298,2.0046728971962615,9.271612149532709,1.7540887850467288,0.2385,-4.729343145391391,-16.015687419252718,-24.435043401811683,,NA,NA
7226,Matt Davidson,NA,dh,200.5,179.5,11.278125000000001,4.761875,15.789375,0,0.2325,-4.733860033242946,-16.030983637292813,-24.458380754864915,,NA,NA
sa3006664,Orlando Martinez,LAA,of,226,210.5,12.026607538802661,3.507760532150776,11.776053215077606,1.0022172949002217,0.236,-4.733879807616083,-16.031050602232625,-24.45848292289354,,NA,NA
sa736945,Michael Beltre,NYY,of,211.5,191,10.77547393364929,2.5059241706161135,9.522511848341232,5.011848341232227,0.224,-4.739211585973647,-16.049106406799623,-24.4860305614494,,NA,NA
sa915652,Sean Bouchard,COL,of,198.5,182,10.025252525252524,2.506313131313131,9.022727272727273,1.503787878787879,0.2425,-4.740846148032383,-16.054641770632465,-24.494475834634347,,NA,NA
5000,Stephen Vogt,NA,catcher,172,152.5,17.892233361766394,5.282819456469482,19.481090591147886,0.5603019313485704,0.21525,-4.743985132726592,-6.065271787556776,-9.25375074407196,,NA,NA
sa3008080,Connor Scott,PIT,of,243,229.5,12.275257731958764,2.254639175257732,9.770103092783506,2.7556701030927835,0.23299999999999998,-4.76186684697759,-16.125827331352184,-24.603083240625406,,NA,NA
15674,Reese McGuire,TOR,catcher,147,133.25,15.127018107216127,3.2187137632682186,13.373271786638123,0.45236820979395237,0.23299999999999998,-4.76358960036055,-6.131661350756966,-9.355040923866168,,723.85,NA
16429,Jason Martin,NA,of,194,177.5,11.02842377260982,3.258397932816538,13.284237726098192,1.503875968992248,0.23249999999999998,-4.7702154988068175,-16.154099629208048,-24.64621812501048,,NA,NA
sa3006724,Grant Williams,BOS,ss,184.5,172,8.27241847826087,0.7520380434782609,6.016304347826087,1.7547554347826089,0.252,-4.770321473406227,-16.154458506964712,-24.646765662767088,,NA,NA
sa875215,Nathan Lukes,TOR,of,170,154.5,10.029498525073747,1.2536873156342183,8.023598820058996,0.7522123893805309,0.2505,-4.773131999525466,-16.1639762151169,-24.661286776079084,,NA,NA
sa914200,Lucius Fox,WSN,ss,130.4,115.6,13.849851278883037,1.7809624697336564,10.590025898005543,4.979772877611642,0.2204,-4.77583530384989,-16.17313082194666,-24.67525390776416,,NA,NA
sa3007070,Justin Dean,ATL,of,227,205,12.277041942604857,2.254966887417219,8.518763796909491,5.26158940397351,0.222,-4.777775627557931,-16.179701632531728,-24.68527895618251,,NA,NA
13130,Mikie Mahtook,NA,of,212.5,194,12.028301886792454,4.761202830188679,14.033018867924529,1.7541273584905661,0.224,-4.7813019212542045,-16.19164325229832,-24.703498217688193,,NA,NA
12981,Cam Gallagher,KCR,catcher,126,114.2,12.156477732793523,2.2808097165991903,11.672995951417006,0.28,0.242,-4.7818041871833445,-6.193344151107153,-9.449150022292393,,NA,NA
sa3008745,Noelvi Marte,SEA,ss,267.5,248,15.779494382022472,5.00936329588015,16.28043071161049,3.2560861423220975,0.20850000000000002,-4.784439153040494,-16.20226733308635,-24.719707317451704,drafted,NA,1
21635,Nick Maton,PHI,"2b, ss",153.75,137,16.078850612736918,3.1975532979028336,14.899888510741054,2.3829276887979676,0.21975,-4.792330394377995,-16.22899063286096,-24.76047890425523,,NA,NA
13663,Jack López,NA,2b,169.5,155.5,10.280325443786982,1.7551775147928996,8.023668639053254,2.507396449704142,0.2395,-4.792975083993287,-16.23117384246186,-24.763809814752967,,NA,NA
sa3014941,Brett Auerbach,SFG,catcher,202.5,185.5,11.528465346534654,3.2580445544554455,10.525990099009901,4.511138613861386,0.22,-4.801302030801315,-6.259372637333448,-9.549889308996748,,NA,NA
14897,Daniel Palka,NYM,"dh, of",230.5,206,13.779891304347826,4.5097826086956525,14.030434782608696,0.7516304347826086,0.227,-4.802221946482332,-16.262487886438066,-24.811585473931043,,NA,NA
sa3007505,Ruben Cardenas,TBR,of,237.5,220,12.526371308016877,3.0063291139240507,12.27584388185654,1.2526371308016877,0.23299999999999998,-4.806889753597824,-16.278295185125607,-24.83570257982755,,NA,NA
sa3010692,Orelvis Martinez,TOR,ss,233.5,217.5,13.278433476394849,5.511802575107296,17.03648068669528,0.5010729613733905,0.2215,-4.8083836527951656,-16.283354201112598,-24.843421091807496,,NA,NA
sa830303,Micker Adolfo,CHW,of,136.75,124.75,16.143339157634564,5.2989725430022645,17.18481882579722,0.2650193798449612,0.21975,-4.809156220321333,-16.285970462954673,-24.847412707651895,,NA,NA
sa3006856,Brandon Lockridge,NYY,of,215.5,199.5,11.025581395348837,2.7563953488372093,9.772674418604652,3.2575581395348836,0.22899999999999998,-4.810058213973479,-16.289025019992046,-24.852073027988304,,NA,NA
sa3007046,Jameson Hannah,COL,of,205,187.5,8.01955990220049,1.2530562347188265,5.262836185819071,2.2555012224938875,0.248,-4.812513329996903,-16.29733914937542,-24.864757848003386,,NA,NA
sa3011258,Zach Watson,BAL,of,205,192.5,10.275061124694377,4.26039119804401,13.282396088019558,3.0073349633251834,0.2215,-4.817158045403009,-16.313068249127483,-24.888755646227832,,NA,NA
18288,Austin Dean,SFG,of,116,104.6,12.330988855937067,2.0899495098962397,11.934116910678023,0.11717171717171718,0.2416,-4.824396069286603,-16.337579460196125,-24.92615226184692,,NA,NA
sa3005582,Liover Peguero,PIT,ss,222.5,208,12.27759009009009,2.0045045045045047,8.769707207207206,4.760698198198198,0.2235,-4.825391137620061,-16.340949210053456,-24.93129347007993,,NA,NA
16411,Richard Ureña,WSN,"2b, ss",221.66666666666666,206.66666666666666,13.87497092608849,2.6087739437729307,13.927003849010736,0.3578154425612053,0.23433333333333334,-4.825488735483718,-16.341279720407446,-24.931797727851265,,NA,NA
13154,Marco Hernández,NA,2b,207,196.33333333333334,11.855731545363263,1.5726686748939203,10.53561364298902,0.6488841382437729,0.243,-4.82626042020899,-16.343892992687806,-24.935784782538324,,NA,NA
22209,Sam Huff,TEX,catcher,143.2,132.8,15.478179980134641,5.398665813192068,17.706437935474376,0.2693000772541662,0.219,-4.826485465839415,-6.3446550986211845,-9.680004276180368,drafted,600.46,2
22209,Sam Huff,TEX,catcher,143.2,132.8,15.478179980134641,5.398665813192068,17.706437935474376,0.2693000772541662,0.219,-4.826485465839415,-6.3446550986211845,-9.680004276180368,drafted,NA,2
sa3010329,Shea Langeliers,ATL,catcher,193.5,178.5,9.273963730569948,4.2610103626943,11.529792746113989,0.2506476683937824,0.238,-4.82827493619236,-6.350715051755841,-9.689249912285895,,NA,NA
sa922180,Alfredo Rodriguez,CIN,ss,233,216,13.77956989247312,0.7516129032258064,7.265591397849462,1.2526881720430108,0.2445,-4.833056531240236,-16.366907687666966,-24.970898172052856,,NA,NA
10655,Rob Brantly,NA,catcher,139.5,125.75,15.20274253539348,1.4668613369400627,14.430602313991267,0,0.23725,-4.834361964646044,-6.371328473541765,-9.72069969291744,,NA,NA
4316,Daniel Murphy,NA,1b,126,115.5,6.776892430278885,1.7569721115537849,7.278884462151394,0,0.2555,-4.834940410977616,-16.37328735352791,-24.980631592050415,,NA,NA
10816,Jedd Gyorko,NA,"1b, 3b",100.33333333333333,88,11.979295237351248,4.273141095747728,12.11254003593469,0.13324479858344399,0.23433333333333334,-4.837266141300597,-16.381163324615066,-24.992647916439633,,NA,NA
sa3011227,Christian Koss,BOS,ss,229,211.5,12.276805251641138,2.5054704595185995,10.021881838074398,1.7538293216630196,0.2345,-4.837390438906807,-16.381584252330995,-24.993290123466938,,NA,NA
12719,Dillon Thomas,LAA,of,214,191.5,12.779859484777518,2.756440281030445,11.276346604215457,2.756440281030445,0.2265,-4.841087938557312,-16.394105652621644,-25.012393952827747,,NA,NA
18206,Nick Dini,NYM,catcher,157.33333333333334,143.33333333333334,11.6599138798342,3.3696647752424647,11.362646384160328,1.3714193730129987,0.23233333333333334,-4.845291546983619,-6.4083409653319094,-9.777169441584874,,NA,NA
21646,Rafael Marchan,PHI,catcher,149,136.5,15.51110599078341,1.9540514592933949,12.900745007680493,0.5069662058371736,0.2345,-4.846606082347746,-6.412792574539825,-9.783961236489198,,NA,NA
sa3014532,Jesse Franklin V,ATL,of,224,205,10.272930648769574,5.762863534675615,13.53020134228188,3.5078299776286355,0.213,-4.849086834751907,-16.42119352026274,-25.053721758756144,,NA,NA
sa548175,Matt Lipka,NA,of,185.5,169.5,10.277702702702703,2.2560810810810814,8.522972972972973,4.261486486486486,0.227,-4.8519584400481826,-16.430918070036938,-25.068558449156953,,NA,NA
sa828577,Carlos Pérez,CHW,catcher,219.5,207,12.027397260273972,2.5057077625570776,10.774543378995434,0.25057077625570773,0.2405,-4.8578867159177275,-6.450993884022729,-9.842244757563584,,NA,NA
sa3006871,Cal Stevenson,TBR,of,208.5,181.5,13.03125,1.5036057692307694,8.520432692307692,3.0072115384615388,0.23199999999999998,-4.86101766143798,-16.461596676680692,-25.115364625203203,,NA,NA
sa3011255,Jake Mangum,NYM,of,174.5,161,9.778017241379311,1.504310344827586,7.5215517241379315,2.507183908045977,0.2395,-4.862382764637058,-16.46621953136882,-25.12241768836482,,NA,NA
16686,Jason Vosler,SFG,3b,129,114.25,14.777176487305798,3.6942941218264496,14.300575502084124,0.07943349753694581,0.2295,-4.864950298596573,-16.474914358550897,-25.135683336850807,,NA,NA
sa3007643,Terrin Vavra,BAL,ss,170,150,9.778761061946902,1.7551622418879056,6.769911504424779,2.005899705014749,0.242,-4.865997856569357,-16.478461861984226,-25.14109574270591,,NA,NA
9054,Justin Smoak,NA,1b,168.75,145.75,18.912831364768117,6.207737006356112,19.09159195798846,0.178760593220339,0.20975,-4.869426961328136,-16.490074356205117,-25.1588128592344,,NA,NA
sa913274,Corey Julks,HOU,of,211,194.5,9.522565320665082,2.2553444180522564,8.019002375296912,2.505938242280285,0.2365,-4.8709807009789845,-16.49533601893795,-25.1668405482044,,NA,NA
4922,Ender Inciarte,NYY,of,121.4,109,12.492557952728756,2.603836848548809,10.099560310718228,2.3632722763828373,0.2298,-4.873812520054126,-16.50492583463562,-25.181471675589307,,748.46,NA
sa913343,Alex Call,CLE,of,212.5,190.5,11.777712264150944,2.7564858490566038,10.023584905660378,1.7541273584905661,0.23299999999999998,-4.880725854346697,-16.5283375004105,-25.217190721193944,,NA,NA
sa3010899,Troy Johnston,MIA,of,241,220.5,15.782744282744284,2.5051975051975055,11.523908523908524,0.7515592515592516,0.232,-4.881292522723908,-16.530256494934854,-25.22011852024889,,NA,NA
19818,Josh Palacios,TOR,of,126.5,112.5,13.665834060086704,2.30543248145199,11.175773518371061,2.4115566425258153,0.2275,-4.882067446598036,-16.532880736433135,-25.224122310609474,,NA,NA
14453,Scott Heineman,NA,of,167.66666666666666,152.33333333333334,11.133244798583442,2.4493138556883576,10.465250110668437,2.00398406374502,0.23266666666666666,-4.89040465375154,-16.561114277458845,-25.26719806391874,,NA,NA
14885,Pat Valaika,NA,"2b, ss",184.8,172.8,13.873853394488194,4.1411939888679505,15.562214132369082,0.6010706006322445,0.2242,-4.89056555548296,-16.56165916324032,-25.268029393063152,,NA,NA
14145,Daniel Robertson,NA,"2b, 3b, ss",186.4,160.4,19.276421052605077,3.488289448456372,15.409161657160029,1.1186340267268526,0.2176,-4.89196690723366,-16.566404771861574,-25.27526974120387,,NA,NA
sa3004615,Jeter Downs,BOS,ss,130.25,117.25,13.398820785797657,3.4161669929841736,12.968479376106028,2.42531917931147,0.2215,-4.894146278929947,-16.573785106674478,-25.286529876142346,drafted,728.85,1
14103,Rio Ruiz,NA,3b,205,186,10.776283618581907,3.0073349633251834,11.026894865525671,0.7518337408312958,0.2365,-4.8952252662488265,-16.577439044038982,-25.2921046676422,,NA,NA
19521,Andrew Young,WSN,2b,163.8,144.8,18.67242565968012,4.784516427045442,19.01909232634679,0.1733333333333333,0.2138,-4.90024764831403,-16.59444709331423,-25.318053751895757,,NA,NA
sa3006729,Jacob Rhinesmith,WSN,of,242.5,221,13.77840909090909,2.0041322314049586,10.772210743801653,1.7536157024793388,0.23149999999999998,-4.900710634525907,-16.5960149732969,-25.320445857487133,,NA,NA
15817,Erick Mejia,NA,"3b, of",224,204.5,12.527964205816554,1.5033557046979866,9.521252796420583,2.2550335570469797,0.23349999999999999,-4.909739753122865,-16.626591638316683,-25.36709650177624,,NA,NA
1159,Andrew Romine,CHC,ss,188,174.66666666666666,12.023274423672829,1.1019000919399327,9.211308611707018,2.0029454830251643,0.237,-4.90986750501733,-16.6270242638095,-25.367756556035353,,NA,NA
sa829488,J.J. Matijevic,HOU,of,216,196.5,12.278422273781903,4.761020881670533,14.032482598607888,1.5034802784222738,0.221,-4.914336441995957,-16.642158098582257,-25.39084616185918,,NA,NA
sa1115778,Dominic Fletcher,NA,of,223.5,206,11.52578475336323,2.5056053811659194,9.771860986547086,0.5011210762331838,0.2395,-4.914805233263169,-16.64374563709865,-25.393268260363893,,NA,NA
10700,Ryan LaMarre,NA,of,170,155,9.277286135693215,1.7551622418879056,8.274336283185841,2.5073746312684366,0.2365,-4.923517618563629,-16.673249700423856,-25.438282442334913,,NA,NA
